responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,device,hand,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
25076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,68, new ,917,338,1937691,323.03125,894.578125,343.03125,932.609375,6,6,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
25132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,68, new ,918,339,1937747.5,323.03125,894.578125,343.03125,932.609375,6,6,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
25179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,68, new ,927,340,1937794.1999998093,323.03125,894.578125,343.03125,932.609375,6,6,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
25208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,6,3,17,18,68, new ,897,331,,313.03125,894.578125,353.03125,932.609375,6,6,hover,449.90000009536743,449.90000009536743,0.9313886606409203,0.67421875,140,,,intermediate,3,,,,,,,,,,,,,,
25228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,69, developments ,947,340,1937843.5999999046,323.03125,932.609375,343.03125,1049.6875,6,7,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
25278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,69, developments ,973,340,1937892.6999998093,323.03125,932.609375,343.03125,1049.6875,6,7,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
25328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,69, developments ,989,339,1937942.6999998093,323.03125,932.609375,343.03125,1049.6875,6,7,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
25377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,69, developments ,998,338,1937992.5999999046,323.03125,932.609375,343.03125,1049.6875,6,7,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
25428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,69, developments ,1007,338,1938042.6999998093,323.03125,932.609375,343.03125,1049.6875,6,7,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
25474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,69, developments ,1012,338,1938088.899999857,323.03125,932.609375,343.03125,1049.6875,6,7,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
25527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,69, developments ,1027,338,1938141.899999857,323.03125,932.609375,343.03125,1049.6875,6,7,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
25577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,69, developments ,1040,338,1938191.7999999523,323.03125,932.609375,343.03125,1049.6875,6,7,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
25624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,69, developments ,1046,338,1938239,323.03125,932.609375,343.03125,1049.6875,6,7,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
25625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,6,3,17,18,69, developments ,936,340,,313.03125,932.609375,353.03125,1049.6875,6,7,hover,417,417,0.968503937007874,0.62421875,140,,,intermediate,3,,,,,,,,,,,,,,
25678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,70, in ,1063,338,1938292.7999999523,323.03125,1049.6875,343.03125,1068.703125,6,8,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
25692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,6,3,17,18,70, in ,1052,338,,313.03125,1049.6875,353.03125,1068.703125,6,8,hover,66.39999985694885,66.39999985694885,0.7000821692686935,0.62421875,140,,,intermediate,3,,,,,,,,,,,,,,
25728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,71, the ,1076,338,1938343.399999857,323.03125,1068.703125,343.03125,1098.734375,6,9,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
25778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,71, the ,1088,338,1938392.899999857,323.03125,1068.703125,343.03125,1098.734375,6,9,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
25825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,6,3,17,18,71, the ,1069,338,,313.03125,1068.703125,353.03125,1098.734375,6,9,hover,133.10000014305115,133.10000014305115,0.9422476586888657,0.62421875,140,,,intermediate,3,,,,,,,,,,,,,,
25828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,72, area. ,1101,338,1938443.2999999523,323.03125,1098.734375,343.03125,1144.4375,6,10,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
25879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,72, area. ,1111,338,1938494,323.03125,1098.734375,343.03125,1144.4375,6,10,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
25926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,72, area. ,1124,338,1938541.5999999046,323.03125,1098.734375,343.03125,1144.4375,6,10,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
25979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,72, area. ,1139,338,1938593.6999998093,323.03125,1098.734375,343.03125,1144.4375,6,10,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
26008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,6,3,17,18,72, area. ,1101,338,,313.03125,1098.734375,353.03125,1144.4375,6,10,hover,183.39999985694885,183.39999985694885,0.9685470085470086,0.62421875,140,,,intermediate,3,,,,,,,,,,,,,,
26027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,73, Their ,1152,338,1938642,323.03125,1144.4375,343.03125,1190.453125,6,11,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
26077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,73, Their ,1162,338,1938692.1999998093,323.03125,1144.4375,343.03125,1190.453125,6,11,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
26128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,73, Their ,1170,338,1938743.399999857,323.03125,1144.4375,343.03125,1190.453125,6,11,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
26174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,6,3,17,18,73, Their ,1148,338,,313.03125,1144.4375,353.03125,1190.453125,6,11,hover,166.20000004768372,166.20000004768372,0.8162988115449915,0.62421875,140,,,intermediate,3,,,,,,,,,,,,,,
26177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,74, efforts ,1198,338,1938792,323.03125,1190.453125,343.03125,1245.15625,6,12,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
26230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,74, efforts ,1216,338,1938845.0999999046,323.03125,1190.453125,343.03125,1245.15625,6,12,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
26276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,74, efforts ,1222,338,1938891.5,323.03125,1190.453125,343.03125,1245.15625,6,12,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
26326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,74, efforts ,1233,338,1938940.899999857,323.03125,1190.453125,343.03125,1245.15625,6,12,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
26374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,74, efforts ,1237,338,1938989.399999857,323.03125,1190.453125,343.03125,1245.15625,6,12,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
26425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,6,3,17,18,74, efforts ,1198,338,,313.03125,1190.453125,353.03125,1245.15625,6,12,hover,250.60000014305115,250.60000014305115,0.9971436732362182,0.62421875,140,,,intermediate,3,,,,,,,,,,,,,,
26428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,75, have ,1247,338,1939042.7999999523,323.03125,1245.15625,343.03125,1284.203125,6,13,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
26479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,75, have ,1262,338,1939093.7999999523,323.03125,1245.15625,343.03125,1284.203125,6,13,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
26529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,75, have ,1276,338,1939144.0999999046,323.03125,1245.15625,343.03125,1284.203125,6,13,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
26579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,75, have ,1267,341,1939193.899999857,323.03125,1245.15625,343.03125,1284.203125,6,13,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
26625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,75, have ,1266,341,1939239.7999999523,323.03125,1245.15625,343.03125,1284.203125,6,13,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
26677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,75, have ,1246,345,1939292,323.03125,1245.15625,343.03125,1284.203125,6,13,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
26691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,6,3,17,18,75, have ,1247,338,,313.03125,1245.15625,353.03125,1284.203125,6,13,hover,265.69999980926514,265.69999980926514,0.021608643457382955,0.79921875,140,,,intermediate,3,,,,,,,,,,,,,,
26707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,6,3,17,18,74, efforts ,1213,347,,313.03125,1190.453125,353.03125,1245.15625,6,12,hover,16.200000047683716,16.200000047683716,0.41216795201371037,0.84921875,140,,,intermediate,3,,,,,,,,,,,,,,
26724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,6,3,17,18,73, Their ,1156,347,,313.03125,1144.4375,353.03125,1190.453125,6,11,hover,17.100000143051147,17.100000143051147,0.25127334465195245,0.84921875,140,,,intermediate,3,,,,,,,,,,,,,,
26727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,69, developments ,1020,347,1939342.5999999046,323.03125,932.609375,343.03125,1049.6875,6,7,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
26741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,6,3,17,18,69, developments ,1020,347,,313.03125,932.609375,353.03125,1049.6875,6,7,hover,16.5,16.5,0.7464300013345789,0.84921875,140,,,intermediate,3,,,,,,,,,,,,,,
26758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,6,3,17,18,68, new ,925,347,,313.03125,894.578125,353.03125,932.609375,6,6,hover,16.59999990463257,16.59999990463257,0.7999178307313065,0.84921875,140,,,intermediate,3,,,,,,,,,,,,,,
26774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,6,3,17,18,66, construction ,836,347,,313.03125,772.5,353.03125,874.5625,6,4,hover,16.40000009536743,16.40000009536743,0.6221677893447642,0.84921875,140,,,intermediate,3,,,,,,,,,,,,,,
26776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,77, rewarded. ,724,357,1939391.0999999046,363.03125,666.421875,383.03125,751.46875,7,2,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
26809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,6,3,17,18,77, rewarded. ,724,357,,353.03125,666.421875,393.03125,751.46875,7,2,hover,34.799999952316284,34.799999952316284,0.1478963806724233,0.32421875,140,,,intermediate,3,,,,,,,,,,,,,,
26827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,76, been ,623,375,1939441.7999999523,363.03125,621.375,383.03125,666.421875,7,1,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
26841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,6,3,17,18,76, been ,650,372,,353.03125,621.375,393.03125,666.421875,7,1,hover,32.700000047683716,32.700000047683716,0.036073534512660425,0.54921875,140,,,intermediate,3,,,,,,,,,,,,,,
26876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,-1,999,604,377,1939491,,,,,,,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
26925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,-1,999,604,377,1939539.7999999523,,,,,,,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
26976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,-1,999,601,379,1939590.7999999523,,,,,,,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
27025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,-1,999,586,386,1939640.5,,,,,,,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
27073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,-1,999,580,390,1939688.2999999523,,,,,,,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
27126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,-1,999,595,388,1939741,,,,,,,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
27177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,76, been ,646,378,1939791.899999857,363.03125,621.375,383.03125,666.421875,7,1,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
27209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,6,3,17,18,76, been ,646,378,,353.03125,621.375,393.03125,666.421875,7,1,hover,34.10000014305115,34.10000014305115,0.9018383628165105,0.59921875,140,,,intermediate,3,,,,,,,,,,,,,,
27226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,77, rewarded. ,681,375,1939841.5999999046,363.03125,666.421875,383.03125,751.46875,7,2,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
27277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,77, rewarded. ,689,373,1939892.1999998093,363.03125,666.421875,383.03125,751.46875,7,2,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
27323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,77, rewarded. ,691,373,1939938.0999999046,363.03125,666.421875,383.03125,751.46875,7,2,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
27373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,77, rewarded. ,692,373,1939988.399999857,363.03125,666.421875,383.03125,751.46875,7,2,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
27427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,77, rewarded. ,699,373,1940042.0999999046,363.03125,666.421875,383.03125,751.46875,7,2,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
27477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,77, rewarded. ,704,373,1940092.399999857,363.03125,666.421875,383.03125,751.46875,7,2,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
27526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,77, rewarded. ,712,373,1940141.5999999046,363.03125,666.421875,383.03125,751.46875,7,2,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
27574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,77, rewarded. ,717,373,1940188.7999999523,363.03125,666.421875,383.03125,751.46875,7,2,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
27625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,77, rewarded. ,718,373,1940239.7999999523,363.03125,666.421875,383.03125,751.46875,7,2,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
27677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,77, rewarded. ,720,376,1940291.6999998093,363.03125,666.421875,383.03125,751.46875,7,2,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
27726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,77, rewarded. ,728,377,1940341.6999998093,363.03125,666.421875,383.03125,751.46875,7,2,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
27776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,77, rewarded. ,742,377,1940390.7999999523,363.03125,666.421875,383.03125,751.46875,7,2,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
27825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,6,3,17,18,77, rewarded. ,673,377,,353.03125,666.421875,393.03125,751.46875,7,2,hover,615.7999999523163,615.7999999523163,0.9709718905015616,0.59921875,140,,,intermediate,3,,,,,,,,,,,,,,
27827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,78, Many ,753,377,1940442.399999857,363.03125,751.46875,383.03125,800.5,7,3,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
27875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,78, Many ,762,377,1940490.2999999523,363.03125,751.46875,383.03125,800.5,7,3,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
27926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,78, Many ,773,377,1940541.0999999046,363.03125,751.46875,383.03125,800.5,7,3,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
27978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,78, Many ,787,377,1940592.7999999523,363.03125,751.46875,383.03125,800.5,7,3,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
28026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,78, Many ,796,377,1940641.2999999523,363.03125,751.46875,383.03125,800.5,7,3,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
28075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,78, Many ,796,377,1940690.1999998093,363.03125,751.46875,383.03125,800.5,7,3,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
28107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,6,3,17,18,78, Many ,753,377,,353.03125,751.46875,393.03125,800.5,7,3,hover,283.2999999523163,283.2999999523163,0.9490121096239643,0.59921875,140,,,intermediate,3,,,,,,,,,,,,,,
28130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,79, of ,802,377,1940745.399999857,363.03125,800.5,383.03125,820.515625,7,4,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
28178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,79, of ,807,377,1940792.6999998093,363.03125,800.5,383.03125,820.515625,7,4,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
28228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,79, of ,810,377,1940843.5,363.03125,800.5,383.03125,820.515625,7,4,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
28277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,79, of ,819,377,1940891.6999998093,363.03125,800.5,383.03125,820.515625,7,4,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
28290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,6,3,17,18,79, of ,801,377,,353.03125,800.5,393.03125,820.515625,7,4,hover,182.79999995231628,182.79999995231628,0.9242779078844653,0.59921875,140,,,intermediate,3,,,,,,,,,,,,,,
28327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,80, the ,827,378,1940941.899999857,363.03125,820.515625,383.03125,850.546875,7,5,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
28377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,80, the ,832,378,1940992.5999999046,363.03125,820.515625,383.03125,850.546875,7,5,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
28428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,80, the ,838,378,1941043.5999999046,363.03125,820.515625,383.03125,850.546875,7,5,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
28474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,80, the ,840,378,1941089.1999998093,363.03125,820.515625,383.03125,850.546875,7,5,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
28524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,6,3,17,18,80, the ,841,379,1941139,363.03125,820.515625,383.03125,850.546875,7,5,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
28574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,6,3,17,18,80, the ,821,377,,353.03125,820.515625,393.03125,850.546875,7,5,hover,283.30000019073486,283.30000019073486,0.981789802289282,0.69921875,140,,,intermediate,3,,,,,,,,,,,,,,
