responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,device,hand,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
15988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,34," forests, ",727,210,2074294.5,191.16250610351562,723.3875122070312,211.16250610351562,787.4125137329102,3,6,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
16039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,34," forests, ",745,210,2074345,191.16250610351562,723.3875122070312,211.16250610351562,787.4125137329102,3,6,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
16088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,34," forests, ",750,210,2074394.4000000004,191.16250610351562,723.3875122070312,211.16250610351562,787.4125137329102,3,6,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
16139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,34," forests, ",773,210,2074445.4000000004,191.16250610351562,723.3875122070312,211.16250610351562,787.4125137329102,3,6,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
16188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,34," forests, ",786,210,2074494.3000000007,191.16250610351562,723.3875122070312,211.16250610351562,787.4125137329102,3,6,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
16238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,34," forests, ",787,210,2074543.9000000004,191.16250610351562,723.3875122070312,211.16250610351562,787.4125137329102,3,6,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
16256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,12,3,15,16,34," forests, ",724,210,,181.16250610351562,723.3875007629395,221.16250610351562,787.412525177002,3,6,hover,304.7000000011176,304.7000000011176,0.9935568134369763,0.7209373474121094,116,,,intermediate,3,,,,,,,,,,,,,,
16292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,35, fisheries ,788,210,2074598.1999999993,191.16250610351562,787.4125366210938,211.16250610351562,859.4500350952148,3,7,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
16348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,35, fisheries ,788,210,2074654.5999999996,191.16250610351562,787.4125366210938,211.16250610351562,859.4500350952148,3,7,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
16391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,35, fisheries ,791,210,2074697,191.16250610351562,787.4125366210938,211.16250610351562,859.4500350952148,3,7,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
16438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,35, fisheries ,793,210,2074744.0999999996,191.16250610351562,787.4125366210938,211.16250610351562,859.4500350952148,3,7,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
16488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,35, fisheries ,797,210,2074794.3000000007,191.16250610351562,787.4125366210938,211.16250610351562,859.4500350952148,3,7,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
16538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,35, fisheries ,812,209,2074844.4000000004,191.16250610351562,787.4125366210938,211.16250610351562,859.4500350952148,3,7,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
16600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,35, fisheries ,814,209,2074906.3000000007,191.16250610351562,787.4125366210938,211.16250610351562,859.4500350952148,3,7,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
16638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,35, fisheries ,817,209,2074944.0999999996,191.16250610351562,787.4125366210938,211.16250610351562,859.4500350952148,3,7,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
16701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,35, fisheries ,820,209,2075007.1999999993,191.16250610351562,787.4125366210938,211.16250610351562,859.4500350952148,3,7,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
16738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,35, fisheries ,828,209,2075044.0999999996,191.16250610351562,787.4125366210938,211.16250610351562,859.4500350952148,3,7,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
16784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,12,3,15,16,35, fisheries ,788,210,,181.16250610351562,787.412525177002,221.16250610351562,859.450023651123,3,7,hover,528.3999999985099,528.3999999985099,0.9521079476078359,0.6709373474121094,116,,,intermediate,3,,,,,,,,,,,,,,
16787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,36, and ,871,206,2075093.6999999993,191.16250610351562,859.4500122070312,211.16250610351562,894.4875144958496,3,8,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
16851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,36, and ,872,206,2075157.1999999993,191.16250610351562,859.4500122070312,211.16250610351562,894.4875144958496,3,8,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
16887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,36, and ,872,205,2075193.5999999996,191.16250610351562,859.4500122070312,211.16250610351562,894.4875144958496,3,8,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
16940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,36, and ,874,205,2075245.9000000004,191.16250610351562,859.4500122070312,211.16250610351562,894.4875144958496,3,8,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,36, and ,874,204,2075306.5,191.16250610351562,859.4500122070312,211.16250610351562,894.4875144958496,3,8,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
17039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,36, and ,878,204,2075345.5999999996,191.16250610351562,859.4500122070312,211.16250610351562,894.4875144958496,3,8,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
17088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,36, and ,888,203,2075394.5999999996,191.16250610351562,859.4500122070312,211.16250610351562,894.4875144958496,3,8,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
17135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,12,3,15,16,36, and ,871,206,,181.16250610351562,859.450023651123,221.16250610351562,894.4875011444092,3,8,hover,350.30000000074506,350.30000000074506,0.9575454270446777,0.5209373474121094,116,,,intermediate,3,,,,,,,,,,,,,,
17138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,37," resources, ",898,202,2075443.9000000004,191.16250610351562,894.4874877929688,211.16250610351562,983.5249862670898,3,9,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
17188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,37," resources, ",908,201,2075494.1999999993,191.16250610351562,894.4874877929688,211.16250610351562,983.5249862670898,3,9,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
17239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,37," resources, ",950,201,2075544.9000000004,191.16250610351562,894.4874877929688,211.16250610351562,983.5249862670898,3,9,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
17288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,37," resources, ",976,197,2075594.4000000004,191.16250610351562,894.4874877929688,211.16250610351562,983.5249862670898,3,9,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
17336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,12,3,15,16,37," resources, ",898,202,,181.16250610351562,894.4875011444092,221.16250610351562,983.5250053405762,3,9,hover,200.59999999962747,200.59999999962747,0.9491786592467069,0.3959373474121094,116,,,intermediate,3,,,,,,,,,,,,,,
17339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,38, as ,990,197,2075645.6999999993,191.16250610351562,983.5250244140625,211.16250610351562,1007.537525177002,3,10,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
17368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,12,3,15,16,38, as ,990,197,,181.16250610351562,983.5250053405762,221.16250610351562,1007.5375308990479,3,10,hover,32.70000000111759,32.70000000111759,0.8526797653818716,0.3959373474121094,116,,,intermediate,3,,,,,,,,,,,,,,
17388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,39, well ,1023,196,2075694.3000000007,191.16250610351562,1007.5375366210938,211.16250610351562,1043.5500373840332,3,11,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
17437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,39, well ,1024,196,2075743.5999999996,191.16250610351562,1007.5375366210938,211.16250610351562,1043.5500373840332,3,11,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
17485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,12,3,15,16,39, well ,1016,197,,181.16250610351562,1007.5375308990479,221.16250610351562,1043.550043106079,3,11,hover,116.59999999962747,116.59999999962747,0.7903494468068518,0.3709373474121094,116,,,intermediate,3,,,,,,,,,,,,,,
17488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,40, as ,1048,196,2075794.5,191.16250610351562,1043.550048828125,211.16250610351562,1062.5625495910645,3,12,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
17538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,40, as ,1054,196,2075844.1999999993,191.16250610351562,1043.550048828125,211.16250610351562,1062.5625495910645,3,12,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
17600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,40, as ,1054,196,2075906.5,191.16250610351562,1043.550048828125,211.16250610351562,1062.5625495910645,3,12,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
17639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,40, as ,1047,200,2075945.6999999993,191.16250610351562,1043.550048828125,211.16250610351562,1062.5625495910645,3,12,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
17651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,12,3,15,16,40, as ,1048,196,,181.16250610351562,1043.550043106079,221.16250610351562,1062.5625495910645,3,12,hover,166.40000000037253,166.40000000037253,0.18145723693219593,0.47093734741210935,116,,,intermediate,3,,,,,,,,,,,,,,
17684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,12,3,15,16,39, well ,1038,200,,181.16250610351562,1007.5375308990479,221.16250610351562,1043.550043106079,3,11,hover,33.09999999962747,33.09999999962747,0.26275504043021614,0.5459373474121094,116,,,intermediate,3,,,,,,,,,,,,,,
17687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,38, as ,985,203,2075993.6999999993,191.16250610351562,983.5250244140625,211.16250610351562,1007.537525177002,3,10,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
17701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,12,3,15,16,38, as ,985,203,,181.16250610351562,983.5250053405762,221.16250610351562,1007.5375308990479,3,10,hover,16.90000000037253,16.90000000037253,0.061426052658731946,0.5459373474121094,116,,,intermediate,3,,,,,,,,,,,,,,
17738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,37," resources, ",927,209,2076044.8000000007,191.16250610351562,894.4874877929688,211.16250610351562,983.5249862670898,3,9,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
17768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,12,3,15,16,37," resources, ",964,203,,181.16250610351562,894.4875011444092,221.16250610351562,983.5250053405762,3,9,hover,66.69999999925494,66.69999999925494,0.162993100341368,0.7209373474121094,116,,,intermediate,3,,,,,,,,,,,,,,
17785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,12,3,15,16,36, and ,885,210,,181.16250610351562,859.450023651123,221.16250610351562,894.4875011444092,3,8,hover,16.59999999962747,16.59999999962747,0.7292184876543361,0.7209373474121094,116,,,intermediate,3,,,,,,,,,,,,,,
17788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,35, fisheries ,842,210,2076093.9000000004,191.16250610351562,787.4125366210938,211.16250610351562,859.4500350952148,3,7,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
17800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,12,3,15,16,35, fisheries ,842,210,,181.16250610351562,787.412525177002,221.16250610351562,859.450023651123,3,7,hover,16.200000001117587,16.200000001117587,0.7577647194760402,0.7209373474121094,116,,,intermediate,3,,,,,,,,,,,,,,
17834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,12,3,15,16,34," forests, ",760,215,,181.16250610351562,723.3875007629395,221.16250610351562,787.412525177002,3,6,hover,33.69999999925494,33.69999999925494,0.1813743820222577,0.9709373474121094,116,,,intermediate,3,,,,,,,,,,,,,,
17838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,45, The ,714,223,2076144,231.16250610351562,678.0750122070312,251.16250610351562,714.1000137329102,4,5,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
17867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,12,3,15,16,45, The ,714,223,,221.16250610351562,678.075023651123,261.1625061035156,714.100025177002,4,5,hover,33.19999999925494,33.19999999925494,0.2755024546424308,0.12093734741210938,116,,,intermediate,3,,,,,,,,,,,,,,
17887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,44, supplies. ,642,226,2076193.5999999996,231.16250610351562,602.3500366210938,251.16250610351562,678.0750350952148,4,4,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
17919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,12,3,15,16,44, supplies. ,666,226,,221.16250610351562,602.3500118255615,261.1625061035156,678.075023651123,4,4,hover,50.90000000037253,50.90000000037253,0.061406239000002895,0.12093734741210938,116,,,intermediate,3,,,,,,,,,,,,,,
17934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,12,3,15,16,43, energy ,568,227,,221.16250610351562,542.3000011444092,261.1625061035156,602.3500118255615,4,3,hover,15.599999999627471,15.599999999627471,0.4279765909127003,0.14593734741210937,116,,,intermediate,3,,,,,,,,,,,,,,
17955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,42, and ,521,235,2076261.5,231.16250610351562,507.26251220703125,251.16250610351562,542.3000144958496,4,2,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
17984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,12,3,15,16,42, and ,540,232,,221.16250610351562,507.2625045776367,261.1625061035156,542.3000011444092,4,2,hover,50.5,50.5,0.13521215516453444,0.34593734741210935,116,,,intermediate,3,,,,,,,,,,,,,,
17988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,41, nutrients ,503,237,2076294.1999999993,231.16250610351562,433.2124938964844,251.16250610351562,507.2624969482422,4,1,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
18067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,41, nutrients ,501,237,2076373.0999999996,231.16250610351562,433.2124938964844,251.16250610351562,507.2624969482422,4,1,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
18088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,41, nutrients ,501,237,2076394,231.16250610351562,433.2124938964844,251.16250610351562,507.2624969482422,4,1,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
18138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,41, nutrients ,498,240,2076444.5,231.16250610351562,433.2124938964844,251.16250610351562,507.2624969482422,4,1,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
18204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,41, nutrients ,468,247,2076510.0999999996,231.16250610351562,433.2124938964844,251.16250610351562,507.2624969482422,4,1,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
18239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,41, nutrients ,438,250,2076545.1999999993,231.16250610351562,433.2124938964844,251.16250610351562,507.2624969482422,4,1,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
18308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,41, nutrients ,434,250,2076613.6999999993,231.16250610351562,433.2124938964844,251.16250610351562,507.2624969482422,4,1,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
18337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,41, nutrients ,434,251,2076643.5999999996,231.16250610351562,433.2124938964844,251.16250610351562,507.2624969482422,4,1,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
18351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,12,3,15,16,41, nutrients ,503,237,,221.16250610351562,433.2124938964844,261.1625061035156,507.2625045776367,4,1,hover,366.6000000014901,366.6000000014901,0.010634787169802068,0.7459373474121094,116,,,intermediate,3,,,,,,,,,,,,,,
18387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,-1,999,430,253,2076692.9000000004,,,,,,,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
18437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,-1,999,433,253,2076743.5,,,,,,,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
18487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,41, nutrients ,434,253,2076793.6999999993,231.16250610351562,433.2124938964844,251.16250610351562,507.2624969482422,4,1,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
18539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,41, nutrients ,444,251,2076845.3000000007,231.16250610351562,433.2124938964844,251.16250610351562,507.2624969482422,4,1,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
18588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,41, nutrients ,455,250,2076894.0999999996,231.16250610351562,433.2124938964844,251.16250610351562,507.2624969482422,4,1,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
18639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,41, nutrients ,484,247,2076945.0999999996,231.16250610351562,433.2124938964844,251.16250610351562,507.2624969482422,4,1,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
18700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,41, nutrients ,485,247,2077006.1999999993,231.16250610351562,433.2124938964844,251.16250610351562,507.2624969482422,4,1,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
18737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,41, nutrients ,488,247,2077043.5999999996,231.16250610351562,433.2124938964844,251.16250610351562,507.2624969482422,4,1,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
18788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,41, nutrients ,490,247,2077094.3000000007,231.16250610351562,433.2124938964844,251.16250610351562,507.2624969482422,4,1,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
18858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,41, nutrients ,494,246,2077164,231.16250610351562,433.2124938964844,251.16250610351562,507.2624969482422,4,1,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
18888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,12,3,15,16,41, nutrients ,434,253,,221.16250610351562,433.2124938964844,261.1625061035156,507.2625045776367,4,1,hover,403.69999999925494,403.69999999925494,0.9964550365999673,0.6209373474121094,116,,,intermediate,3,,,,,,,,,,,,,,
18892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,42, and ,509,246,2077198.5999999996,231.16250610351562,507.26251220703125,251.16250610351562,542.3000144958496,4,2,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
18952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,42, and ,522,246,2077258.6999999993,231.16250610351562,507.26251220703125,251.16250610351562,542.3000144958496,4,2,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
18990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,42, and ,539,245,2077296.0999999996,231.16250610351562,507.26251220703125,251.16250610351562,542.3000144958496,4,2,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
19039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,42, and ,542,244,2077344.9000000004,231.16250610351562,507.26251220703125,251.16250610351562,542.3000144958496,4,2,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
19050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,12,3,15,16,42, and ,509,246,,221.16250610351562,507.2625045776367,261.1625061035156,542.3000011444092,4,2,hover,162.90000000037253,162.90000000037253,0.9914377117715173,0.5709373474121093,116,,,intermediate,3,,,,,,,,,,,,,,
19088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,3,15,16,43, energy ,561,244,2077394,231.16250610351562,542.2999877929688,251.16250610351562,602.3499870300293,4,3,,,,,,,,,intermediate,3,,,,,,,,,,,,,,
